* Deal will only escalate market abuse  Google rival says   (adds details about complainants),2014-09-04
SAN FRANCISCO  Sept 4 Four tech companies including Apple and Google appealed a U.S. judge's rejection of a proposed $324.5 million settlement in a lawsuit over hiring practices in Silicon Valley  according to a court filing from the companies late on Thursday.,2014-09-05
SAN FRANCISCO Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene  according to a court filing.,2014-09-05
SAN FRANCISCO  Sept 4 Four technology companies including Apple and Google blasted a U.S. judge for rejecting a proposed $324.5 million settlement over hiring practices in Silicon Valley and asked an appeals court to intervene  according to a court filing.,2014-09-05
DETROIT Ford Motor Co  Executive Chairman Bill Ford said new technologies that allow cars to talk to each other and drive themselves may scare some people  so the industry will need to allow consumers to opt out of such features.,2014-09-08
DETROIT  Sept 8 Ford Motor Co Executive Chairman Bill Ford said new technologies that allow cars to talk to each other and drive themselves may scare some people  so the industry will need to allow consumers to opt out of such features.,2014-09-08
"PARIS A panel appointed by search engine Google will hold the first of a series of meetings on Tuesday to debate the balance between privacy and the free flow of information after a May court ruling reinforced Europeans' ""right to be forgotten"".",2014-09-08
"PARIS  Sept 8 A panel appointed by search engine Google will hold the first of a series of meetings on Tuesday to debate the balance between privacy and the free flow of information after a May court ruling reinforced Europeans' ""right to be forgotten"".",2014-09-08
BRUSSELS/MADRID A specialist panel appointed by search engine giant Google to help it implement a landmark court ruling on privacy rights held a meeting in Madrid on Tuesday  their first in a seven-stop tour to gather the views of European experts on the issue.,2014-09-09
"* Expert panel debating ""right to be forgotten"" in Europe",2014-09-09
(Adds Google  Itaú Unibanco Holding  Chiquita  UBS  AngloGold Ashanti  Telecom Italia SpA  Aspen  Kommunalkredit  Lamda  Visteon  Locke Lord),2014-09-10
WASHINGTON European Union regulators will not finish a four-year investigation into Google by the end of October  the bloc's outgoing antitrust chief said on Wednesday.,2014-09-10
WASHINGTON  Sept 10 Europe's antitrust chief Joaquin Almunia said on Wednesday that he will not be able to wrap up a four-year investigation into Google before he leaves office at the end of next month.,2014-09-10
SAN FRANCISCO Google Inc has acquired the maker of a high-tech spoon that helps people suffering from neurodegenerative tremors to eat  the Internet company's latest foray into the healthcare and biotechnology market.,2014-09-10
SAN FRANCISCO  Sept 10 Google Inc   has acquired the maker of a high-tech spoon that helps people suffering from neurodegenerative tremors to eat  the Internet company's latest foray into the healthcare and biotechnology market.,2014-09-10
DUBLIN  Sept 10 Ireland has appointed a government official with experience at multinational companies as its new data protection commissioner to head up a body which acts as regulator to the likes of Google and Facebook  outside North America.,2014-09-10
BRUSSELS  Sept 10 Europe's incoming competition and telecoms chiefs will have their plates full for the next five years as one tackles global companies suspected of acting unfairly while the other seeks to keep the Internet open and let online services flow freely.,2014-09-10
WASHINGTON  Sept 10 European Union regulators will not finish a four-year investigation into Google by the end of October  the bloc's outgoing antitrust chief said on Wednesday.,2014-09-10
A U.S. appeals court on Wednesday revived part of a patent lawsuit brought by Microsoft co-founder Paul Allen against AOL  Apple  Google and Yahoo  saying a lower court incorrectly found that the tech companies didn't infringe one of its patents.,2014-09-10
(Updates ThyssenKrupp; Adds EBay  Shell  HP  Porsche  Tottenham Hotspur  Digital First Media  Darden  DirecTV  Newcastle United and Snam),2014-09-12
NEW YORK/SAN FRANCISCO Shares of eBay Inc  lost much of their Friday gains after the online retailer dismissed market speculation that Google Inc  may be preparing to buy a slice of the company.,2014-09-12
NEW YORK  Sept 12 Shares of eBay Inc  rose about 4 percent in heavy volume on Friday  with two European-based traders and one U.S.-based trader citing rumors that Google Inc would possibly take a large stake in eBay as the reason for the move.,2014-09-12
BRUSSELS Europe's antitrust chief hit back on Friday at media reports suggesting that he had bowed to political lobbying by delaying a final decision on alleged anti-competitive behavior by Google.,2014-09-12
BRUSSELS  Sept 12 Europe's antitrust chief hit back on Friday at media reports suggesting that he had bowed to political lobbying by delaying a final decision on alleged anti-competitive behaviour by Google.,2014-09-12
(Recasts with eBay's and Google's comments  updates shares),2014-09-12
NEW YORK  Sept 12 Shares of eBay were up but paring earlier sharp gains on Friday after a company spokesman said eBay has had no conversations with Google   about acquiring a stake in the company.,2014-09-12
NEW YORK  Sept 12 U.S. stocks were lower in afternoon trading on Friday  with energy shares extending recent losses after the Treasury department announced new sanctions against Russia.,2014-09-12
NEW YORK  Sept 12 U.S. stocks were lower at midday on Friday  with energy shares extending recent losses after the Treasury department announced new sanctions against Russia.,2014-09-12
"NEW DELHI/MUMBAI Google Inc launched in India on Monday a $105 smartphone  the first device from its ""Android One"" initiative which is aimed at boosting sales in key emerging markets through cheaper prices and better quality software.",2014-09-15
NEW DELHI/MUMBAI  Sept 15 Google Inc  launched in India on Monday the first smartphones powered by its Android One operating system  pricing them at around 6 399 rupees ($105) to capture the low-cost segement of the world's fastest growing smartphone market.,2014-09-15
Google Inc said it was facing increasing pressure from governments around the world to reveal user information in criminal investigations amid ongoing revelations about national surveillance programs.,2014-09-15
Sept 15 Google Inc said it was facing increasing pressure from governments around the world to reveal user information in criminal investigations amid ongoing revelations about national surveillance programs.,2014-09-15
"A second actor has sued Google Inc over a movie trailer called ""Innocence of Muslims"" that mocked the Prophet Mohammad and led to riots in 2012  six months after a U.S. appeals court ruled for another actor and ordered the film taken off YouTube.",2014-09-15
"Sept 15 A second actor has sued Google Inc  over a movie trailer called ""Innocence of Muslims"" that mocked the Prophet Mohammad and led to riots in 2012  six months after a U.S. appeals court ruled for another actor and ordered the film taken off YouTube.",2014-09-15
* Partners with Micromax  Karbonn and Spice for low-cost phones,2014-09-15
LONDON  Sept 16 Plans for a major rewriting of international tax rules unveiled on Tuesday could eliminate structures that have allowed companies like Google Inc  and Amazon.com Inc to shave billions of dollars off their tax bills.,2014-09-16
LONDON New international tax rules proposed on Tuesday could eliminate structures that have allowed companies such as Google Inc  and Amazon.com Inc  to shave billions of dollars off their tax bills.,2014-09-16
"* Rules aim to end ""double non-taxation"" - OECD   (Adds expert and NGO comment)",2014-09-16
BRUSSELS  Sept 17 European regulators are working on guidelines for appeals from people whose requests to remove information from search results under their name have been turned down by search engines such as Google.,2014-09-17
SAN FRANCISCO/BOSTON  Sept 18 Alibaba Group Holding Ltd's upcoming public offering will give Yahoo Inc billions of dollars for a potential shopping spree that investors hope will jumpstart its comeback.,2014-09-18
"BRUSSELS European regulators have agreed on criteria for judging appeals for the ""right to be forgotten""  taking into account public profiles or crime for example  when search engines such as Google turn down requests to have information deleted from search results.",2014-09-18
California issued its first 29 permits this week to three companies to test self-driving cars on public roads  state officials said on Thursday.,2014-09-18
"* Regulators seek ""toolbox"" to weigh privacy vs public interest",2014-09-18
(Adds Google as having most permits  background from California DMV),2014-09-18
Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Derek Francis in Bangalore),2014-09-19
Google Inc has selected HTC Corp to make its upcoming 9-inch Nexus tablet  the Wall Street Journal reported  citing people familiar with the matter.,2014-09-22
Sept 22 Google Inc has selected HTC Corp to make its upcoming 9-inch Nexus tablet  the Wall Street Journal reported  citing people familiar with the matter.,2014-09-22
Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore),2014-09-22
(Refiles to add source in headline) (http://bit.ly/1C2mvGz),2014-09-22
Sept 22 Google Inc has selected HTC Corp to make its upcoming 9-inch Nexus tablet  the Wall Street Journal reported  citing people familiar with the matter.,2014-09-22
BRUSSELS Google Inc  the target of an EU antitrust investigation into its internet search engine  may face further scrutiny over its other services following several complaints  Europe's antitrust chief said on Tuesday.,2014-09-23
* Google's non-search services such as Google+  YouTube under fire,2014-09-23
AMSTERDAM Google will build a 600 million euro ($773.58 million) data center in the northern Netherlands  the company said on Tuesday.,2014-09-23
AMSTERDAM  Sept 23 Google will build a 600 million euro (773.58 million US dollar) data centre in the northern Netherlands  the company said on Tuesday.,2014-09-23
ORLANDO  Fla.  Sept 25 The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone.,2014-09-25
ORLANDO Fla. The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone.,2014-09-25
BRUSSELS  Sept 25 European data privacy regulators on Thursday handed Google a package of guidelines to help it bring the way it collects and stores user data in line with EU law after six regulators opened investigations into the internet giant.,2014-09-25
"SAN FRANCISCO Google Inc hit back at News Corp on Thursday for calling it a platform for piracy and an ""unaccountable bureaucracy "" in a point-by-point rebuttal that stressed the Internet search company's commitment to fighting online crime.",2014-09-25
"SAN FRANCISCO  Sept 25 Google Inc hit back at News Corp on Thursday for calling it a platform for piracy and an ""unaccountable bureaucracy "" in a point-by-point rebuttal that stressed the Internet search company's commitment to fighting online crime.",2014-09-25
Note: Reuters has not verified this story and does not vouch for its accuracy.   (Compiled by Aby Jose Koilparambil in Bangalore),2014-09-25
ORLANDO Fla. The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone.,2014-09-26
BRUSSELS European data privacy regulators on Thursday handed Google a package of guidelines to help it bring the way it collects and stores user data in line with EU law after six regulators opened investigations into the internet giant.,2014-09-26
BRUSSELS  Sept 25 European data privacy regulators on Thursday handed Google a package of guidelines to help it bring the way it collects and stores user data in line with EU law after six regulators opened investigations into the internet giant.,2014-09-26
ORLANDO  Fla.  Sept 25 The first scientific study of driving while texting with Google Glass found that the hands-free eyewear is no safer to use on the road than a smartphone.,2014-09-26
(Adds bulletins from Amazon and Google in seventh paragraph),2014-09-26
TORONTO Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.,2014-09-29
TORONTO  Sept 29 Canada's broadcast regulator said on Monday it will ignore evidence from Internet-based video providers Netflix Inc and Google Inc when making new rules for television after the companies refused to hand over some data.,2014-09-29
BRUSSELS  Sept 29 Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google  to provide them with quicker Internet access  the incoming EU telecoms commissioner said on Monday.,2014-09-29
BRUSSELS Telecoms operators should not be allowed to strike lucrative deals with bandwidth-hungry content providers such as Netflix and Google to provide them with quicker Internet access  the incoming EU telecoms commissioner said on Monday.,2014-09-29
MADRID/SYDNEY (This version of the Sept. 28 story has been repeated with no changes in text),2014-09-29
FRANKFURT A German data protection watchdog told Google Inc on Tuesday to seek users' permission for creating data profiles from its various services  adding to pressure on the U.S. technology giant in Europe over its privacy policy.,2014-09-30
FRANKFURT  Sept 30 A German data protection watchdog told Google Inc on Tuesday to seek users' permission for creating data profiles from its various services  adding to pressure on the U.S. technology giant in Europe over its privacy policy.,2014-09-30
SAN FRANCISCO Google Inc is planning new and revamped streaming-music services in coming weeks  searching for a way to stand out in an increasingly crowded field of rivals from Apple Inc and Amazon.com Inc to Spotify.,2014-09-30
SAN FRANCISCO  Sept 30 Google Inc   is planning new and revamped streaming-music services in coming weeks  searching for a way to stand out in an increasingly crowded field of rivals from Apple Inc and Amazon.com Inc to Spotify.,2014-09-30
WASHINGTON Joining a cry from law enforcement officials concerned about data encryption on Apple's newest operating system  U.S. Attorney General Eric Holder said on Tuesday that officers should not be blocked from the information they need to investigate a crime.,2014-09-30
WASHINGTON  Sept 30 Joining a cry from law enforcement officials concerned about data encryption on Apple's  newest operating system  U.S. Attorney General Eric Holder said on Tuesday that officers should not be blocked from the information they need to investigate a crime.,2014-09-30
* Firm has invested around $1 billion in scores of start-ups,2014-10-01
(Corrects headline to show recognition database software developed by police not Google),2014-10-02
DUBAI Dubai police plan to issue detectives with Google Glass hands-free eyewear to help them fight crime using facial recognition technology  a police spokesman in the wealthy Gulf Arab emirate said.,2014-10-02
Oct 2 Softbank Corp's investment in a Hollywood movie studio represents the coming out party for two new players in the U.S. entertainment industry -- the Japanese telecommunications company and Nikesh Arora  the former Google Inc executive running a new media and internet company.,2014-10-02
Softbank Corp’s investment in a Hollywood movie studio represents the coming out party for two new players in the U.S. entertainment industry -- the Japanese telecommunications company and Nikesh Arora  the former Google Inc executive running a new media and internet company.,2014-10-02
A lawyer who represents about a dozen female celebrities whose private photos were posted online by hackers has threatened to sue Google Inc for failing to take the photos off its websites  according to the New York Post.,2014-10-02
Oct 2 A lawyer who represents about a dozen female celebrities whose private photos were posted online by hackers has threatened to sue Google Inc for failing to take the photos off its websites  according to reports.,2014-10-02
Oct 2 A lawyer who represents about a dozen female celebrities whose private photos were posted online by hackers has threatened to sue Google Inc for failing to take the photos off its websites  according to the New York Post.,2014-10-02
WASHINGTON The acting head of the U.S. Patent and Trademark Office  former Google Inc executive Michelle Lee  is being seriously considered to permanently head the agency  sources have told Reuters.,2014-10-03
Oct 3 Software giant Google Inc plans to launch a mobile messaging app it is likely to test in India and other emerging markets  the Economic Times newspaper reported on Friday  citing sources.,2014-10-03
Software giant Google Inc plans to launch a mobile messaging app it is likely to test in India and other emerging markets  the Economic Times newspaper reported on Friday  citing sources.,2014-10-03
Oct 2 Softbank Corp's investment in a Hollywood movie studio represents the coming out party for two new players in the U.S. entertainment industry -- the Japanese telecommunications company and Nikesh Arora  the former Google Inc executive running a new media and internet company.,2014-10-03
(Adds items on RadioShack  Google  Goldman Sachs  Facebook. Removes Anadolu Group),2014-10-03
WASHINGTON More than 80 environmental  labor and civic groups on Tuesday urged eBay Inc to end its association with the political group the American Legislative Exchange Council (ALEC)  weeks after Google Inc abruptly left ALEC over its views on climate change.,2014-10-07
WASHINGTON  Oct 7 More than 80 environmental  labor and civic groups on Tuesday urged eBay Inc to end its association with the political group the American Legislative Exchange Council (ALEC)  weeks after Google Inc  abruptly left ALEC over its views on climate change.,2014-10-07
SAN FRANCISCO Twitter Inc  sued the U.S. Department of Justice on Tuesday  intensifying its battle with federal agencies as the Internet industry's self-described champion of free speech seeks the right to reveal the extent of U.S. government surveillance.,2014-10-07
SAN FRANCISCO  Oct 7 Twitter Inc has sued the U.S. Department of Justice and the Federal Bureau of Investigation seeking the right to provide more specifics about the extent of U.S. government surveillance and requests for information from federal agencies.,2014-10-07
SAN FRANCISCO Google Inc  has asked the U.S. Supreme Court to wade into contentious litigation against Oracle Corp   arguing that the high court must act to protect innovation in high tech.,2014-10-08
SAN FRANCISCO  Oct 8 Google Inc has asked the U.S. Supreme Court to wade into contentious litigation against Oracle Corp and reverse a lower court ruling that found parts of the Java programming language subject to copyright protection.,2014-10-08
(Adds quote from Google brief  background on the case  paragraphs 3-8),2014-10-08
WASHINGTON  Oct 9 Google Inc will fight patent holder Rockstar Consortium in a California court instead of a Texas court that lawyers consider more friendly toward plaintiffs.,2014-10-09
"DUBLIN Ireland is set to announce legal changes next week to phase out the ""Double Irish"" tax arrangement that has let firms such as Google  save billions of dollars  two sources familiar with the matter said.",2014-10-10
* Dublin set to change tax residency rules in Oct. 14 budget,2014-10-10
Oct 13 Chinese smartphone company Xiaomi has named a new lead products manager for its India unit as the company ramps up its team in the world's third biggest smartphone market.,2014-10-13
Oct 14 The following bids  mergers  acquisitions and disposals were reported by 2000 GMT on Tuesday:,2014-10-14
BERLIN  Oct 14 Germany's economy minister warned during a debate with Google chairman Eric Schmidt on Tuesday that the tech giant's dominant position might undermine democratic rights and hamper competition  adding that stricter regulation is needed.,2014-10-14
BOSTON  Oct 14 A Google Inc spokesman said on Tuesday that researchers with the company have uncovered a vulnerability in widely used SSL web encryption technology  finding a bug in the SSL 3.0 protocol.   (Reporting by Jim Finkle),2014-10-14
Google Inc said it would expand its same-day shopping delivery service to three new U.S. cities and start charging customers for the service  which competes with Amazon.com Inc.,2014-10-14
Oct 14 Google Inc said it would expand its same-day shopping delivery service to three new U.S. cities and start charging customers for the service  which competes with Amazon.com Inc.,2014-10-14
SAN FRANCISCO Employees suing Apple  Google and two other tech companies over hiring practices said an appeals court should not approve a $324.5 million settlement in the case  according to a court filing on Tuesday.,2014-10-14
SAN FRANCISCO  Oct 14 Employees suing Apple   Google and two other tech companies over hiring practices said an appeals court should not approve a $324.5 million settlement in the case  according to a court filing on Tuesday.,2014-10-14
"(Adds slug  background  details on bug and ""Poodle"" attack)",2014-10-14
(Adds Intel and Apple declined to comment  additional background),2014-10-14
* Ireland to end tax regime that saved multinationals billions,2014-10-14
"SAN FRANCISCO Google Inc is preparing to test new technology that may provide the foundation for a wireless version of its high-speed ""Fiber"" Internet service  according to telecommunication experts who scrutinized the company's regulatory filings.",2014-10-15
(Adds comments from Mozilla  Google  Microsoft  security expert),2014-10-15
WASHINGTON U.S. FBI Director James Comey on Thursday made his strongest comments yet about encryption features built into new cell phones by Google Inc  and Apple Inc   warning they could hurt law enforcement efforts to crack homicide and child exploitation cases.,2014-10-16
NEW YORK As mobile devices proliferate and big business turns to cloud computing to cut costs and improve efficiency  technology companies are facing a double challenge: powering energy-hungry data centers to expand the cloud while keeping carbon emissions from skyrocketing.,2014-10-16
SAN FRANCISCO Google Inc's revenue fell short of Wall Street's expectations as growth in Internet advertising slowed in the most-recent quarter  offsetting a modest improvement in ad pricing  sending its shares down about 3 percent.,2014-10-16
SAN FRANCISCO  Oct 16 Google Inc's   third-quarter revenue increased 20 percent  as a long-running decline in its online advertising rates showed signs of moderating.,2014-10-16
(Adds details  comment from U.S. Commerce Secretary; byline),2014-10-16
SAN FRANCISCO  Oct 16 Google Inc's  revenue fell short of Wall Street's expectations as growth in Internet advertising slowed in the most-recent quarter  offsetting a modest improvement in ad pricing  sending its shares down about 3 percent.,2014-10-16
WASHINGTON  Oct 16 U.S. FBI Director James Comey on Thursday made his strongest comments yet about encryption features built into new cell phones by Google Inc and Apple Inc  warning they could hurt law enforcement efforts to crack homicide and child exploitation cases.,2014-10-16
* Indexes: Dow down 0.2 pct  S&P up 0.01 pct  Nasdaq up 0.1 pct   (Updates close with volume  Google down after the bell),2014-10-16
WASHINGTON The White House on Thursday nominated Michelle Lee to be  director of the U.S. Patent and Trademark Office  which the former Google executive has led on an acting basis since January.,2014-10-16
WASHINGTON  Oct 16 The White House on Thursday nominated Michelle Lee to be director of the U.S. Patent and Trademark Office  which the former executive with Internet giant Google Inc has led on an acting basis since January.,2014-10-16
SAN FRANCISCO Google Inc's revenue fell short of Wall Street's expectations as growth in Internet advertising slowed in the most-recent quarter  offsetting a modest improvement in ad pricing  sending its shares down about 3 percent.,2014-10-17
Oct 21 Magic Leap Inc  a startup focused on augmented reality technology  said it raised $542 million in a funding round led by Google Inc  which also attracted investment from Qualcomm Inc  the world's No. 1 mobile phone chipmaker.,2014-10-21
Magic Leap Inc  a startup focused on augmented reality technology  said it raised $542 million in a funding round led by Google Inc.,2014-10-21
Oct 21 Magic Leap Inc  a startup focused on augmented reality technology  said it raised $542 million in a funding round led by Google Inc.,2014-10-21
"Google Inc  launched an email service called ""Inbox"" on Wednesday that will better organize emails and display information such as appointments  flight bookings and package deliveries in a more user-friendly way.",2014-10-22
"Oct 22 Google Inc launched an email service called ""Inbox"" on Wednesday that allows users to organize emails and reminders and shows information such as flight bookings  events and package deliveries in a more user-friendly way.",2014-10-22
"Oct 22 Google Inc launched an email service called ""Inbox"" on Wednesday that will better organize emails and display information such as appointments  flight bookings and package deliveries in a more user-friendly way.",2014-10-22
"SAN FRANCISCO Google Inc is expanding its artificial intelligence initiative  hiring more than half a dozen leading academics and experts in the field and announcing a partnership with Oxford University to ""accelerate"" its efforts.",2014-10-23
"SAN FRANCISCO  Oct 23 Google Inc   is expanding its artificial intelligence initiative  hiring more than half a dozen leading academics and experts in the field and announcing a partnership with Oxford University to ""accelerate"" its efforts.",2014-10-23
SAN FRANCISCO  Oct 23 Google Inc   said it is committed to spending $1 billion to lease office buildings over the next 13 to 14 years.,2014-10-23
SAN FRANCISCO  Oct 24 Google Inc   Chief Executive Officer Larry Page has put Sundar Pichai  one of his key lieutenants  in charge of the Internet company's products  according to technology blog Re/code.,2014-10-24
SAN FRANCISCO Google Inc Chief Executive Officer Larry Page has put Sundar Pichai  one of his key lieutenants  in charge of the Internet company's products.,2014-10-24
SAN FRANCISCO  Oct 24 Google Inc   Chief Executive Officer Larry Page has put Sundar Pichai  one of his key lieutenants  in charge of the Internet company's products.,2014-10-24
A skydiving Google executive is safely back on Earth after jumping out of a giant balloon floating in the stratosphere more than 25 miles (40 km) above New Mexico  a feat that broke the sound barrier and shattered a world altitude record.,2014-10-25
Oct 25 A skydiving Google executive is safely back on Earth after jumping out of a giant balloon floating in the stratosphere more than 25 miles (40 km) above New Mexico  a feat that broke the sound barrier and shattered a world altitude record.,2014-10-25
FRANKFURT  Oct 28 The European Union's new digital commissioner Guenther Oettinger is mulling an internet copyright levy  taking aim at Google  he told German newspaper Handelsblatt.,2014-10-28
FRANKFURT The European Union's new digital commissioner Guenther Oettinger is mulling an internet copyright levy  taking aim at Google  he told German newspaper Handelsblatt.,2014-10-28
SAN FRANCISCO Having difficulty managing chronic disease? Now there's an app for that.,2014-10-28
SAN FRANCISCO  Oct 28 YouTube  the popular online video service owned by Google Inc   is planning to offer a paid  ad-free version  the head of the site said.,2014-10-28
SAN FRANCISCO YouTube  the popular online video service owned by Google Inc  is planning to offer a paid  ad-free version  the head of the site said.,2014-10-28
LAGUNA BEACH Calif. The former head of Google Inc’s mobile wallet is drawing on the lessons of that failed initiative in his latest payments startup  Poynt.,2014-10-29
NEW YORK  Oct 29 Google Inc Chief Executive Officer and Co-founder Larry Page and Chairman Eric Schmidt are among a roster of billionaires who backed a small satellite built by privately held Planetary Resources Inc that was aboard an unmanned rocket that blew up during a launch on Tuesday.,2014-10-29
NEW YORK/SEATTLE Billionaire investors in a small  Seattle-area company that aims to one day mine resources on asteroids have not been deterred by an unmanned rocket explosion that destroyed their test satellite  the company said on Wednesday.,2014-10-29
LAGUNA BEACH  Calif.  Oct 28 The former head of Google Inc's mobile wallet is drawing on the lessons of that failed initiative in his latest payments startup  Poynt.,2014-10-29
(Recasts to add comment from company president on investor reaction and details about future programs  insurance),2014-10-29
OAKLAND Calif. A U.S. judge said Google's plan to create a $250 million internal program to disrupt rogue online pharmacies is a fair way to end shareholder litigation over accusations the search company improperly allowed ads from non-U.S. drug sellers.,2014-10-29
OAKLAND  Calif.  Oct 29 A U.S. judge said Google's plan to create a $250 million internal program to disrupt rogue online pharmacies is a fair way to end shareholder litigation over accusations the search company improperly allowed ads from non-U.S. drug sellers.,2014-10-29
BEIJING  Oct 30 China's Lenovo Group Ltd  said Thursday it has closed its $2.91 bln acquisition of the Motorola handset unit from Google Inc  paving the way for a fresh assault on the U.S. smartphone market.,2014-10-30
SAN FRANCISCO  Oct 30 Twitter Inc has sidelined the product chief it recently poached from rival Google Inc  in the latest executive reshuffle at the online messaging service  according to a source familiar with the situation.,2014-10-30
SAN FRANCISCO Twitter Inc has sidelined the product chief it recently poached from rival Google Inc  in the latest executive reshuffle at the online messaging service  according to a source familiar with the situation.,2014-10-30
* Forecasts 45.4 to 49.6 percent rise in 4Q revenue   (Recasts with executive comments  adds details  analyst comment),2014-10-30
Google Inc said on Thursday that Andy Rubin  co-founder of its Android mobile business and head of its nascent robotics effort is leaving the company.,2014-10-31
Oct 30 Google Inc said on Thursday that Andy Rubin  co-founder of its Android mobile business and head of its nascent robotics effort is leaving the company.,2014-10-31
"BRUSSELS  Nov 4 A senior EU official criticised a series of public meetings held in Europe by Google  on a landmark court ruling on the ""right to be forgotten""  saying the meetings were part of lobbying efforts against EU data protection rules.",2014-11-04
"BRUSSELS A senior EU official criticized a series of public meetings held in Europe by Google on a landmark court ruling on the ""right to be forgotten""  saying the meetings were part of lobbying efforts against EU data protection rules.",2014-11-04
(Reuters Health) - The characteristic hardware of the Google Glass frame partially obstructs peripheral vision above the right eye  according to an ophthalmologist who owns the wearable tech himself.,2014-11-04
BERLIN The world's biggest companies disclose little or no financial details about their operations abroad  according to a report by Transparency International  which singled out Chinese companies but pointed to U.S. tech giants like Amazon  and Google  as well.,2014-11-05
* Many Chinese firms fare badly -Transparency International,2014-11-05
FRANKFURT Germany's biggest news publisher Axel Springer has scrapped a move to block Google from running snippets of articles from its newspapers  saying that the experiment had caused traffic to its sites to plunge.,2014-11-05
FRANKFURT  Nov 5 Germany's biggest news publisher Axel Springer has scrapped a bid to block Google from running snippets of articles from its newspapers  saying that the experiment had caused traffic to its sites to plunge.,2014-11-05
SAN FRANCISCO Google will soon start covering the cost of Foundation Medicine's DNA tests for employees and their family-members suffering from cancer  as part of its health benefits portfolio.,2014-11-05
SAN FRANCISCO  Nov 5 Google will soon start covering the cost of Foundation Medicine's DNA tests for employees and their family-members suffering from cancer  as part of its health benefits portfolio.,2014-11-05
* Many Chinese firms fare badly: Transparency International,2014-11-05
(Adds details of publications Springer used in Google test),2014-11-05
ZURICH Google's ambition to defy the limits of ageing has fired up interest in the field  drawing in drug companies who are already quietly pioneering research  despite the regulatory and clinical hurdles that remain.,2014-11-06
- Note: Reuters has not verified this story and does not vouch for its accuracy,2014-11-10
BRUSSELS Europe's new antitrust chief said on Tuesday that she would take some time to decide on the next step of a four-year-long investigation into Google after her predecessor scrapped a proposed settlement with the Internet giant.,2014-11-11
BRUSSELS  Nov 11 Europe's new antitrust chief said on Tuesday that she needed more time to decide on the next step of a four-year-long investigation into Google  a case which her predecessor failed to resolve.,2014-11-11
Google Inc said it is offering early access to its super-fast fiber-optic network for small businesses in certain areas in Kansas City  Kansas.,2014-11-11
Nov 11 Google Inc said it is offering early access to its super-fast fiber-optic network for small businesses in certain areas in Kansas City  Kansas.,2014-11-11
BRUSSELS  Nov 11 Europe's new antitrust chief said on Tuesday that she needed more time to decide on the next step of a four-year-long investigation into Google  a case which her predecessor failed to resolve.,2014-11-11
* EU's Vestager says will only investigate competition issues,2014-11-11
SAN FRANCISCO A U.S. appeals court will reconsider whether Google Inc must remove from its YouTube video sharing service an anti-Islamic film that sparked protests across the Muslim world.,2014-11-12
SAN FRANCISCO  Nov 12 A U.S. appeals court said on Wednesday it will reconsider an order directing Google Inc  to remove an anti-Islamic film from its YouTube video sharing service.,2014-11-12
Google Inc said its DoubleClick online advertisement service was back up after suffering an outage on Wednesday. | Video ,2014-11-12
Nov 12 Google Inc's DoubleClick online advertisement service suffered an outage affecting many websites around the world  according to a report on tech blog The Next Web.,2014-11-12
Nov 12 Google Inc said its DoubleClick online advertisement service was back up after suffering an outage on Wednesday.,2014-11-12
SAN FRANCISCO  Nov 12 A U.S. appeals court will reconsider whether Google Inc must remove from its YouTube video sharing service an anti-Islamic film that sparked protests across the Muslim world.,2014-11-12
Google was sued this week by a worker who claimed the company did not pay overtime  improperly classified him as an independent contractor then terminated him after he asked for more hours to be covered under his contract.,2014-11-13
Nov 13 Google was sued this week by a worker who claimed the company did not pay overtime  improperly classified him as an independent contractor then terminated him after he asked for more hours to be covered under his contract.,2014-11-13
CHICAGO  Nov 13 A U.S. appeals court appeared skeptical of mobile phone maker Motorola Mobility's attempt to sue several Asian suppliers for price-fixing  signaling a possible blow to the reach of U.S. antitrust law overseas.,2014-11-13
SAN FRANCISCO After two years of popping up at high-profile events sporting  Google Glass  the gadget that transforms eyeglasses into spy-movie worthy technology  Google co-founder Sergey Brin sauntered bare-faced into a Silicon Valley red-carpet event on Sunday.,2014-11-14
SAN FRANCISCO  Nov 14 After two years of popping up at high-profile events sporting  Google Glass  the gadget that transforms eyeglasses into spy-movie worthy technology  Google co-founder Sergey Brin sauntered bare-faced into a Silicon Valley red-carpet event on Sunday.,2014-11-14
SAN FRANCISCO After two years of popping up at high-profile events sporting  Google Glass  the gadget that transforms eyeglasses into spy-movie worthy technology  Google co-founder Sergey Brin sauntered bare-faced into a Silicon Valley red-carpet event on Sunday.,2014-11-15
SAN FRANCISCO  Nov 14 After two years of popping up at high-profile events sporting  Google Glass  the gadget that transforms eyeglasses into spy-movie worthy technology  Google co-founder Sergey Brin sauntered bare-faced into a Silicon Valley red-carpet event on Sunday.,2014-11-15
